tower_temperature,input_voltage,current_consumption,wind_speed,humidity,connected_users,data_traffic_gb,signal_strength,power_outages_24h,tower_age_years,active_antennas,backup_battery_charge,packet_error_rate,days_since_maintenance,tower_status,tower_type_3G,tower_type_4G,tower_type_5G
15.0,250.0,20.0,83.45,68.82,827,341.67,-38.57,4,10,9,84.65,11.11,483,0,1,0,0
15.0,231.34,120.0,18.06,73.92,626,276.09,-55.87,9,25,12,38.18,1.16,431,0,0,1,0
85.0,222.68,20.0,0.0,62.09,2276,310.84,-47.98,1,24,6,78.0,2.93,242,0,0,1,0
47.74,216.51,51.14,0.0,33.02,906,386.57,-99.24,0,5,12,100.0,4.4,57,0,0,0,1
15.0,250.0,20.0,30.06,74.65,3194,261.02,-88.07,1,0,6,100.0,2.33,311,0,0,1,0
34.95,223.64,20.0,51.85,52.86,3500,253.25,-53.14,4,0,9,47.89,14.19,192,0,0,0,1
15.0,192.76,114.65,42.02,10.0,2715,117.32,-31.1,1,11,12,74.72,2.7,55,0,0,1,0
15.0,196.53,120.0,26.61,90.22,1245,8.96,-110.0,1,25,3,12.27,0.35,352,0,0,1,0
24.31,248.52,88.28,77.2,95.0,3500,170.46,-20.0,1,11,12,37.45,7.51,65,0,0,1,0
47.95,250.0,120.0,26.57,55.25,3500,107.13,-106.82,2,25,6,47.87,11.86,320,0,0,1,0
15.0,212.1,20.0,33.75,38.21,800,198.21,-20.0,3,9,6,80.22,6.68,170,0,1,0,0
31.24,218.18,120.0,42.6,61.61,2631,306.06,-20.0,5,16,12,23.3,1.34,152,0,0,0,1
15.0,246.06,120.0,88.38,95.0,3500,23.65,-89.21,1,25,6,50.84,4.46,43,0,0,1,0
15.0,209.01,120.0,51.72,30.12,140,37.01,-20.0,3,6,9,8.26,6.03,142,0,0,0,1
15.0,243.27,20.0,17.66,10.0,2599,178.46,-20.0,1,8,6,67.1,15.26,297,0,0,0,1
49.2,250.0,120.0,0.0,29.5,3500,158.15,-92.63,3,25,9,100.0,4.94,97,0,0,1,0
85.0,250.0,20.0,30.03,91.25,3500,280.27,-20.0,4,11,3,57.78,6.37,453,0,0,1,0
45.68,208.17,20.0,89.98,10.0,3500,315.62,-45.72,2,13,6,50.29,1.87,222,0,0,1,0
15.0,250.0,120.0,42.64,32.94,1327,500.0,-98.61,6,9,6,79.57,17.95,170,1,0,1,0
38.28,222.93,120.0,7.7,43.66,3500,243.8,-51.37,8,25,9,27.05,0.68,30,0,1,0,0
50.9,250.0,120.0,0.0,81.32,1810,38.47,-48.2,4,25,3,58.35,2.81,110,0,0,1,0
58.04,250.0,120.0,12.63,64.57,3500,259.52,-40.35,7,25,12,47.1,0.69,165,0,0,1,0
21.8,190.53,83.42,0.0,48.88,1109,414.51,-20.0,1,9,9,64.0,4.43,120,0,0,0,1
15.0,234.64,120.0,28.17,93.07,453,233.64,-20.0,3,23,3,21.16,8.74,76,0,0,1,0
58.81,180.0,20.0,11.97,10.0,3241,102.4,-35.8,3,4,12,71.08,1.48,92,0,0,0,1
15.0,204.95,23.2,60.18,31.05,3500,248.81,-20.0,0,0,12,46.17,4.83,183,0,0,1,0
15.0,214.09,20.0,0.0,73.45,2928,205.23,-75.32,10,25,6,100.0,4.9,403,0,0,0,1
15.0,180.16,48.61,0.0,30.67,1232,116.24,-57.45,2,4,9,92.81,4.23,19,0,0,0,1
22.16,180.0,20.0,28.19,61.77,1348,500.0,-20.0,2,2,6,52.83,6.47,158,0,0,0,1
85.0,213.99,20.0,15.68,78.68,3500,153.15,-20.0,6,25,6,94.03,1.77,460,0,0,0,1
15.0,215.54,120.0,68.66,29.03,3500,327.21,-80.49,2,25,12,56.4,5.15,209,0,1,0,0
15.88,250.0,82.48,10.4,47.62,1155,363.33,-20.0,5,13,12,84.3,0.1,20,0,0,0,1
24.05,197.09,120.0,70.19,76.36,2030,500.0,-54.16,2,0,8,94.53,3.28,112,1,0,1,0
22.32,216.1,20.0,0.0,72.85,2832,295.95,-33.99,6,25,9,28.14,3.03,47,0,0,1,0
53.71,211.49,80.93,0.0,39.09,3500,149.86,-56.26,1,19,9,41.1,0.19,3,0,0,0,1
28.82,193.48,20.0,35.44,29.78,3102,54.72,-20.0,0,9,6,49.27,0.86,51,0,0,0,1
28.52,194.97,20.0,55.11,95.0,3500,130.39,-20.0,0,14,9,59.07,5.91,160,0,1,0,0
63.64,192.86,120.0,4.1,46.5,1349,439.93,-110.0,0,0,6,43.97,9.09,22,0,0,1,0
85.0,241.95,78.02,0.0,77.09,1642,157.04,-65.74,0,23,3,79.1,7.0,48,1,1,0,0
15.0,213.08,80.0,22.75,54.06,507,153.01,-20.0,1,10,12,45.27,3.56,146,0,0,1,0
17.77,243.62,120.0,42.84,10.0,3500,90.71,-80.4,0,18,3,100.0,6.02,412,0,0,0,1
15.0,209.59,120.0,20.11,43.96,2821,252.68,-110.0,4,25,6,70.4,7.24,26,0,0,0,1
43.11,209.89,20.0,0.0,71.28,3500,95.92,-20.0,3,25,6,63.18,2.67,147,0,0,1,0
59.4,200.83,20.0,0.0,40.52,3500,258.53,-20.0,3,20,9,84.99,6.02,189,0,1,0,0
23.45,208.56,45.4,32.16,43.85,3445,412.79,-76.96,2,21,6,74.95,7.17,54,0,1,0,0
15.0,210.05,20.0,34.92,14.67,347,276.59,-20.0,0,10,6,50.14,4.97,183,0,1,0,0
60.11,250.0,20.0,0.0,72.13,3041,5.0,-20.0,0,3,9,100.0,3.55,423,0,0,1,0
21.73,201.44,20.0,0.0,10.0,479,86.41,-62.48,1,5,3,100.0,3.1,60,0,0,1,0
21.18,203.62,120.0,0.0,54.06,1980,277.4,-53.13,1,7,9,66.79,10.66,222,0,1,0,0
46.65,221.97,120.0,0.0,10.0,3500,283.38,-105.7,9,3,3,0.97,10.09,166,0,0,1,0
54.74,198.91,20.0,0.0,48.69,2417,230.41,-22.22,2,12,9,68.99,4.21,398,0,0,0,1
82.16,229.37,120.0,0.0,51.56,3500,106.89,-110.0,12,5,9,68.24,4.55,70,0,0,1,0
22.93,206.53,83.48,97.68,10.0,2584,442.67,-68.31,3,9,10,23.15,16.41,176,1,0,1,0
72.0,180.72,20.0,0.0,54.2,3070,292.78,-38.03,3,9,6,87.63,1.52,162,0,0,1,0
28.4,231.91,20.0,0.0,56.83,1040,270.67,-20.0,4,17,9,92.1,0.95,150,0,0,1,0
53.45,180.0,111.94,0.0,70.1,2082,500.0,-44.0,2,11,12,81.33,4.48,91,0,0,1,0
15.0,218.51,103.31,51.96,41.96,2495,87.96,-97.73,5,25,12,64.67,4.54,29,0,0,1,0
52.47,235.18,20.0,0.0,10.0,3500,126.6,-20.0,2,16,6,70.47,12.96,211,0,1,0,0
15.0,220.27,101.11,80.89,10.0,1651,38.64,-72.22,2,11,9,60.41,1.39,148,0,0,1,0
15.0,250.0,83.92,0.0,49.13,3500,388.87,-22.52,5,17,6,100.0,3.08,23,0,0,0,1
38.59,249.71,120.0,44.09,43.71,3500,206.29,-103.7,2,8,9,81.89,0.64,527,0,0,1,0
15.0,199.98,20.0,0.0,37.18,2226,177.48,-20.0,10,7,6,97.2,2.67,109,0,0,1,0
60.69,208.87,88.4,0.0,10.0,611,333.88,-44.58,2,14,12,95.63,3.6,73,0,0,1,0
15.0,215.19,20.0,6.55,10.0,7,133.06,-20.0,2,10,12,82.87,8.78,275,0,1,0,0
15.0,250.0,39.49,2.61,10.0,3500,98.25,-45.16,1,1,6,100.0,2.45,378,0,0,1,0
15.0,206.07,107.63,0.0,59.93,565,300.26,-39.99,1,25,6,37.54,8.88,320,0,0,1,0
15.0,250.0,34.36,0.0,95.0,3500,56.54,-20.0,3,10,3,100.0,5.92,399,0,1,0,0
38.09,205.6,86.16,0.0,48.03,3500,329.68,-60.15,0,4,9,96.38,1.56,346,0,0,0,1
15.0,247.24,120.0,12.82,47.87,824,179.47,-20.0,5,25,3,40.57,9.9,27,0,0,1,0
15.0,245.4,20.0,91.39,95.0,3500,500.0,-20.0,1,6,6,87.26,7.11,77,0,0,1,0
15.0,180.0,20.0,18.04,84.72,393,225.57,-30.9,0,6,9,54.91,12.5,21,0,0,1,0
15.0,228.97,120.0,0.0,72.28,3500,128.87,-20.0,2,21,12,95.21,2.19,36,0,0,1,0
46.51,250.0,69.94,0.0,10.0,3500,208.63,-20.0,6,16,12,100.0,0.9,242,0,0,1,0
15.0,228.95,20.0,76.23,79.71,2195,55.14,-20.0,3,17,3,60.53,8.05,298,0,0,1,0
15.0,250.0,20.0,95.66,28.1,2711,320.05,-20.0,1,16,3,42.91,17.94,404,0,0,1,0
15.0,208.73,20.0,0.0,22.94,2787,37.96,-21.97,3,25,12,31.31,11.21,45,0,0,1,0
15.0,199.46,120.0,88.13,10.0,95,344.91,-75.06,0,25,9,38.35,3.51,380,0,1,0,0
15.0,249.17,105.24,24.38,50.48,101,211.64,-20.0,6,8,9,57.11,5.12,0,0,0,0,1
22.55,244.34,20.0,89.21,29.6,2500,82.96,-20.0,0,8,12,53.85,7.47,176,0,1,0,0
81.23,180.0,20.0,0.0,63.18,3500,148.05,-43.29,1,9,12,95.86,0.81,96,0,0,1,0
17.74,202.29,120.0,120.0,61.88,1056,44.16,-93.21,4,25,3,25.39,8.58,104,0,0,1,0
58.74,192.6,20.0,0.0,44.99,286,204.04,-20.0,0,2,9,100.0,5.06,237,0,0,1,0
15.0,250.0,72.88,0.0,21.48,2420,293.93,-29.93,6,8,8,92.92,14.67,33,1,0,0,1
63.08,180.0,20.0,15.54,48.01,3500,500.0,-20.0,5,22,6,59.51,11.06,85,0,1,0,0
15.0,196.35,20.0,0.0,70.46,82,327.54,-20.0,0,0,6,77.78,11.3,212,0,0,1,0
15.0,226.48,70.67,40.69,70.15,997,200.83,-20.0,5,23,3,43.89,18.75,340,0,0,1,0
15.0,248.17,120.0,48.44,26.05,629,124.06,-20.0,1,12,3,49.82,4.66,103,0,0,1,0
50.28,250.0,20.0,2.73,51.25,3500,335.76,-20.0,8,3,3,90.23,9.1,145,0,0,0,1
15.6,180.0,120.0,103.51,32.08,3500,500.0,-41.84,8,10,0,78.74,4.42,73,1,0,1,0
72.23,205.12,53.29,0.0,49.7,2013,104.24,-51.65,3,8,12,72.09,4.75,379,0,0,1,0
61.28,217.69,20.0,0.0,62.07,3500,256.85,-38.99,0,25,3,100.0,1.06,106,0,0,1,0
23.0,180.99,20.43,17.58,13.74,653,296.11,-20.0,1,12,9,38.69,5.83,388,0,0,0,1
25.93,235.1,80.92,41.32,22.16,3176,122.21,-35.89,7,6,2,25.61,16.01,173,1,0,0,1
56.25,250.0,120.0,0.0,86.0,2576,286.89,-35.17,9,25,3,100.0,0.85,197,0,1,0,0
15.0,216.89,20.0,31.28,42.84,3500,291.92,-20.0,3,24,3,90.51,8.6,55,0,0,0,1
77.1,180.0,20.0,34.5,82.05,3500,500.0,-20.0,2,25,3,87.38,10.43,37,0,0,1,0
15.0,250.0,43.92,44.21,70.08,1827,169.81,-25.79,1,4,9,87.75,4.38,301,0,0,1,0
15.0,239.6,120.0,50.22,83.04,610,135.17,-20.0,9,25,3,11.3,10.44,94,0,0,1,0
25.88,195.39,20.0,79.3,19.13,1578,61.88,-20.0,3,14,12,79.52,1.22,207,0,0,0,1
35.54,208.5,120.0,78.77,55.66,1968,26.28,-110.0,3,6,6,70.39,5.56,34,0,0,1,0
37.24,238.6,69.78,57.75,39.35,3500,56.85,-20.0,4,23,9,42.38,4.14,148,0,0,1,0
30.53,181.82,120.0,0.0,95.0,2107,100.76,-108.28,1,25,6,37.47,2.61,147,0,1,0,0
67.3,183.99,20.0,26.74,61.05,2048,194.58,-48.67,0,2,6,95.05,1.74,119,0,0,0,1
21.86,180.0,120.0,0.0,31.1,3500,236.0,-110.0,2,1,6,61.15,1.61,350,0,0,0,1
15.0,180.0,28.43,0.0,73.89,3500,333.58,-110.0,3,20,9,100.0,5.16,139,0,0,1,0
62.72,250.0,20.0,0.0,10.0,2033,154.97,-30.97,3,17,12,66.62,3.76,471,0,0,1,0
70.42,214.32,20.0,0.0,29.03,932,7.16,-52.43,2,19,12,100.0,2.48,266,0,1,0,0
55.24,217.57,20.0,4.52,32.27,282,53.72,-72.09,0,9,8,99.41,20.85,231,1,0,1,0
85.0,226.61,20.0,0.0,48.82,3500,371.01,-37.86,3,15,4,64.17,13.12,0,1,0,1,0
15.0,205.13,20.0,1.13,95.0,2665,210.46,-20.0,2,4,3,74.84,9.75,8,0,0,1,0
23.44,180.0,20.0,58.16,44.92,44,254.01,-20.0,0,20,9,34.26,5.77,180,0,0,1,0
85.0,250.0,56.43,15.91,13.17,2857,167.31,-42.35,2,21,3,73.64,2.39,19,0,0,1,0
15.0,220.98,100.85,65.39,59.02,464,9.98,-35.98,2,5,9,52.25,4.28,45,0,0,1,0
42.43,236.67,120.0,71.44,92.42,2459,303.16,-20.0,6,6,12,28.72,2.36,58,0,0,0,1
48.86,220.53,56.94,53.32,69.52,1354,273.32,-110.0,1,16,7,75.6,5.79,182,1,0,1,0
20.08,206.48,58.21,0.0,63.79,1946,73.17,-45.23,0,7,0,43.11,3.45,68,1,0,0,1
85.0,208.19,96.46,46.04,79.75,3500,267.18,-20.0,6,10,9,90.18,4.94,266,0,0,1,0
15.0,201.79,20.0,0.0,36.17,3500,204.28,-50.78,2,15,6,100.0,6.07,730,0,0,1,0
85.0,198.15,20.0,0.0,95.0,3500,500.0,-20.0,1,25,3,79.57,8.77,231,0,0,0,1
34.85,218.07,88.54,0.0,55.68,3258,23.22,-44.84,3,17,12,98.4,4.34,27,0,0,1,0
64.92,209.3,20.0,38.04,73.05,3500,487.99,-43.68,1,0,3,16.79,13.43,218,1,0,1,0
27.06,192.63,70.86,56.69,36.98,3500,500.0,-59.65,4,25,6,10.88,18.37,523,0,0,0,1
33.43,250.0,80.19,0.0,17.52,999,500.0,-29.54,1,14,12,100.0,9.87,37,0,1,0,0
55.45,229.49,20.0,0.0,57.02,3500,204.47,-20.0,0,24,3,93.04,16.39,150,0,0,1,0
64.88,211.43,56.88,18.91,47.95,3500,500.0,-54.68,2,21,12,40.97,3.4,77,0,0,0,1
15.0,242.92,61.03,72.79,10.0,2669,500.0,-47.26,0,2,6,60.96,3.69,152,0,0,1,0
75.1,206.88,43.47,18.37,86.47,986,500.0,-20.0,5,11,9,69.26,3.26,416,0,0,0,1
23.85,180.0,20.0,21.51,11.53,1223,500.0,-68.83,2,23,9,26.73,2.0,304,1,1,0,0
15.0,222.61,106.28,78.11,26.76,1675,100.65,-61.28,3,25,3,36.41,2.82,219,0,0,1,0
17.76,250.0,120.0,93.27,79.17,2612,400.56,-104.48,2,21,6,28.12,1.05,240,0,1,0,0
15.0,214.54,20.0,0.0,48.04,3500,244.63,-68.04,0,15,12,100.0,3.82,315,0,0,1,0
40.54,250.0,43.81,113.93,95.0,2039,146.15,-90.56,4,7,9,83.6,2.86,285,0,0,1,0
24.1,215.42,20.0,47.14,58.31,420,277.4,-20.0,2,1,7,21.69,8.33,137,1,0,1,0
65.44,190.35,120.0,3.35,95.0,2584,131.03,-59.39,6,12,12,59.72,0.45,166,0,1,0,0
85.0,211.42,20.0,3.8,48.02,3500,410.88,-20.0,1,4,3,100.0,0.96,244,0,0,0,1
40.06,180.0,85.78,0.0,64.01,3203,40.81,-102.73,2,16,9,53.48,3.33,256,0,1,0,0
15.0,229.69,46.44,31.96,47.36,906,299.44,-20.0,0,2,6,52.01,12.37,184,0,0,1,0
32.17,232.69,120.0,120.0,59.6,2108,500.0,-54.72,6,17,4,29.43,6.67,442,1,0,0,1
19.73,199.65,20.0,46.63,60.66,3500,140.08,-20.0,0,14,3,61.01,12.67,74,0,1,0,0
58.83,250.0,52.12,6.49,10.0,833,345.23,-20.0,0,4,3,100.0,1.49,299,0,0,1,0
15.0,224.21,120.0,0.0,84.21,3005,500.0,-63.32,0,22,9,57.91,12.21,164,0,0,0,1
50.96,206.59,51.64,62.56,21.89,939,443.0,-20.0,5,10,9,56.0,6.64,212,0,0,0,1
56.85,180.0,20.0,15.07,14.62,3500,309.07,-20.0,3,16,12,29.01,3.05,183,0,1,0,0
15.0,246.32,20.0,120.0,67.94,3500,453.09,-55.48,4,13,3,61.03,5.34,9,0,0,1,0
53.51,180.0,79.05,0.0,36.8,3495,362.94,-26.68,5,15,12,23.77,3.4,36,0,0,1,0
15.0,180.0,56.15,14.76,51.59,3313,240.07,-54.2,1,24,9,33.11,1.12,115,0,1,0,0
49.69,188.37,110.94,0.0,46.25,156,425.31,-65.87,2,9,6,100.0,2.04,10,0,1,0,0
53.32,205.11,120.0,0.0,53.95,3500,76.21,-58.62,7,25,9,40.67,3.75,20,0,0,1,0
54.52,222.77,67.1,0.0,34.01,2148,500.0,-60.43,2,8,9,100.0,3.73,288,0,0,1,0
15.0,225.12,58.2,120.0,60.26,630,121.94,-20.0,0,10,9,34.08,6.43,268,0,0,1,0
52.63,180.07,20.0,0.0,52.9,952,275.9,-37.51,4,5,9,92.0,6.4,381,0,0,0,1
15.0,230.65,120.0,81.98,81.29,344,5.0,-20.0,7,25,12,32.14,0.21,2,0,0,1,0
52.91,197.99,20.0,30.32,58.12,3500,282.12,-31.99,4,14,12,0.0,10.31,278,0,0,0,1
50.95,222.93,20.0,35.97,56.48,1690,233.23,-49.25,1,1,9,74.96,2.12,347,0,1,0,0
15.0,210.93,112.14,35.61,53.21,3500,272.38,-99.89,1,1,12,80.06,0.88,354,0,0,1,0
67.94,231.28,20.0,0.0,75.95,3500,299.27,-49.23,4,2,3,66.9,9.92,58,0,0,1,0
34.17,199.82,20.0,0.0,33.14,487,349.32,-20.0,4,9,9,82.86,0.06,170,0,0,1,0
15.0,228.22,120.0,0.0,70.34,1475,322.81,-76.1,4,19,3,36.79,6.01,287,0,0,0,1
15.58,197.73,62.71,0.0,10.0,3500,500.0,-20.0,1,2,12,100.0,3.17,372,0,0,1,0
66.59,214.35,20.0,0.0,26.01,2311,35.67,-43.09,0,2,3,62.3,1.11,253,0,0,0,1
26.35,250.0,79.63,0.0,80.04,1543,162.55,-87.82,5,25,9,41.27,9.37,21,0,1,0,0
15.0,250.0,59.49,76.68,82.43,1151,500.0,-20.0,4,14,3,83.58,0.85,3,0,1,0,0
26.88,250.0,116.0,0.0,52.82,2338,206.02,-30.27,3,18,12,87.58,6.42,121,0,1,0,0
85.0,225.5,34.41,0.0,45.09,396,500.0,-54.62,2,4,3,100.0,6.96,129,0,1,0,0
59.63,250.0,20.0,0.0,90.05,799,436.59,-25.85,1,5,12,100.0,7.73,322,0,0,1,0
82.5,198.38,20.0,0.0,93.73,1112,36.16,-20.0,2,7,12,100.0,4.02,245,0,1,0,0
27.23,229.13,20.0,0.0,84.74,594,113.83,-20.0,0,10,3,93.57,5.86,122,0,1,0,0
44.43,203.19,120.0,0.0,68.16,1201,407.0,-79.77,6,25,3,44.25,5.51,60,0,0,0,1
80.64,204.47,20.0,25.89,14.45,3500,500.0,-37.84,5,25,9,70.67,8.04,64,0,0,1,0
78.46,221.16,20.0,0.0,63.48,808,208.69,-31.41,1,8,12,100.0,4.2,412,0,0,1,0
65.36,180.0,109.27,0.0,95.0,530,398.18,-64.75,4,8,9,47.18,1.62,252,0,0,0,1
28.38,224.84,20.0,7.43,49.62,1436,11.04,-20.0,4,14,9,100.0,12.54,260,0,0,1,0
52.77,193.7,20.0,13.91,65.35,3500,32.72,-20.0,2,25,12,100.0,9.37,142,0,1,0,0
21.9,250.0,20.0,0.0,10.0,221,341.5,-34.52,0,2,12,100.0,9.41,86,0,0,1,0
15.0,224.0,120.0,0.0,75.82,3500,318.86,-110.0,1,25,3,62.01,7.93,139,0,0,1,0
15.0,180.0,120.0,0.0,15.19,2678,458.64,-105.08,8,22,9,60.2,9.31,139,0,0,0,1
15.0,198.78,28.94,0.0,38.39,1197,59.46,-20.0,6,1,3,69.26,6.87,115,0,0,1,0
15.0,226.98,20.0,85.81,10.0,3500,238.06,-39.13,3,15,12,47.31,12.07,11,0,0,1,0
52.3,180.0,20.0,0.0,81.38,751,17.35,-20.0,2,10,9,44.3,6.13,164,0,0,1,0
80.12,250.0,83.56,0.0,48.32,129,56.83,-83.19,2,25,9,52.08,12.57,40,1,0,1,0
29.72,186.63,49.67,0.0,77.84,2249,345.75,-22.77,1,5,3,89.24,8.83,97,0,1,0,0
40.12,204.4,20.0,10.25,29.33,3500,364.55,-20.0,0,20,8,0.75,15.78,347,1,0,1,0
15.0,210.2,89.84,21.89,29.44,2209,99.89,-68.38,5,4,12,28.52,1.45,41,0,1,0,0
41.16,231.98,20.0,0.0,15.45,519,226.21,-48.58,2,22,6,100.0,1.22,418,0,0,1,0
15.0,202.17,20.0,94.68,51.74,3500,500.0,-43.17,2,25,12,56.99,15.37,307,0,0,0,1
82.73,183.97,120.0,31.24,57.96,2129,24.03,-76.14,11,2,3,37.72,1.97,289,0,0,1,0
15.0,245.95,20.0,97.42,89.95,1721,228.26,-36.14,2,7,12,65.74,6.43,211,0,0,1,0
60.61,180.0,20.0,0.0,35.13,1696,500.0,-69.85,8,1,12,100.0,1.11,152,0,0,0,1
15.0,238.25,119.8,43.57,10.0,750,23.22,-20.0,8,5,6,46.41,4.6,203,0,1,0,0
15.0,237.63,20.0,93.12,43.78,268,164.71,-63.24,1,1,6,81.88,4.66,273,0,0,0,1
50.95,180.0,38.37,0.0,37.25,2495,319.39,-58.89,2,7,6,100.0,14.31,157,0,0,0,1
27.62,180.0,20.0,0.0,67.08,620,194.75,-45.41,0,6,3,80.09,3.7,10,0,0,1,0
50.7,236.39,107.01,61.81,57.19,1690,500.0,-95.52,8,15,2,84.36,0.44,46,1,0,1,0
15.0,231.82,20.0,0.0,33.86,700,172.65,-20.0,0,25,12,65.86,0.67,100,0,0,0,1
39.58,229.35,120.0,0.0,71.02,3500,500.0,-74.19,1,4,6,86.7,3.77,150,0,0,1,0
39.45,250.0,120.0,0.0,45.37,2868,273.07,-38.06,3,4,6,89.74,8.25,97,0,0,0,1
62.31,180.0,20.0,0.0,30.66,2183,255.97,-71.06,11,25,2,40.23,12.17,5,1,0,1,0
85.0,208.92,97.23,12.37,10.0,2587,29.22,-20.0,5,25,6,92.85,5.18,180,0,0,0,1
66.93,231.74,20.0,0.0,10.0,3500,147.23,-27.76,4,12,12,32.19,10.85,272,0,1,0,0
50.41,193.63,20.0,0.0,25.31,2454,163.78,-52.41,3,3,9,100.0,2.06,330,0,0,1,0
15.0,191.36,120.0,34.66,56.09,2873,133.28,-110.0,5,20,3,100.0,2.79,124,0,0,1,0
44.62,250.0,20.0,65.27,55.52,3462,57.13,-20.0,2,6,6,50.64,11.03,323,0,0,0,1
70.71,248.16,46.04,0.0,95.0,2772,149.4,-47.7,0,9,12,51.24,2.47,59,0,0,1,0
64.22,180.0,20.0,0.0,61.5,1221,177.27,-47.19,4,1,9,100.0,0.18,22,0,0,0,1
77.94,220.26,120.0,76.81,10.0,3500,263.9,-23.44,8,9,12,45.03,4.31,178,0,0,1,0
15.0,223.04,120.0,0.0,55.88,2049,500.0,-20.0,3,9,9,35.93,9.75,137,0,0,0,1
85.0,188.5,91.58,0.0,91.49,1163,151.45,-51.69,6,1,6,66.28,2.3,379,0,0,0,1
15.0,189.17,20.0,62.33,43.24,3500,332.09,-60.37,4,21,6,34.51,16.36,233,0,1,0,0
15.0,250.0,63.06,63.04,21.17,3460,500.0,-32.9,6,10,3,54.18,10.26,54,0,0,0,1
34.45,246.96,78.44,62.46,95.0,3500,67.2,-20.0,3,18,3,77.12,3.15,148,0,1,0,0
25.51,180.0,31.66,34.5,50.81,3500,500.0,-73.82,2,25,3,92.83,9.37,233,0,0,0,1
15.0,235.09,20.0,98.24,82.04,3500,198.88,-51.96,1,12,12,34.58,16.69,348,0,1,0,0
15.0,230.25,120.0,88.58,74.83,666,500.0,-20.0,6,6,12,30.41,12.11,442,0,0,0,1
47.66,181.03,116.66,0.0,35.61,1891,162.23,-20.0,3,15,12,68.77,6.76,9,0,0,0,1
15.0,214.07,96.22,120.0,17.66,3500,90.38,-96.31,1,11,9,21.94,3.73,94,0,1,0,0
15.0,221.62,65.46,57.64,86.89,220,244.81,-21.57,3,0,6,58.71,4.76,174,0,0,0,1
15.0,192.63,120.0,113.33,50.24,1243,149.32,-54.3,1,25,9,1.98,6.49,433,0,0,0,1
15.0,231.17,20.0,15.46,59.77,3500,145.22,-20.0,4,10,9,79.26,12.95,73,0,0,1,0
34.66,200.58,73.47,5.88,47.57,209,174.41,-48.55,2,6,6,80.4,3.26,103,0,0,0,1
72.63,199.91,120.0,57.23,95.0,3500,500.0,-110.0,7,3,3,3.85,14.18,473,1,0,0,1
19.46,250.0,20.0,65.01,24.35,57,409.93,-20.0,3,1,6,92.27,5.44,292,0,0,1,0
15.0,180.0,20.0,0.0,57.9,1101,28.99,-20.0,1,2,6,75.08,3.87,139,0,0,0,1
30.14,213.82,20.0,21.28,12.52,633,118.85,-20.0,0,4,9,67.6,2.19,132,0,1,0,0
71.69,218.52,120.0,49.12,50.93,536,450.01,-57.07,8,4,12,82.66,1.86,70,0,0,1,0
23.56,209.46,37.0,12.59,54.0,3500,345.0,-20.34,5,25,10,74.2,3.67,230,1,1,0,0
45.02,220.68,119.69,19.11,12.91,3500,449.4,-28.59,4,25,1,89.66,16.64,148,1,0,1,0
15.0,242.49,88.26,0.0,92.74,1086,500.0,-25.63,8,25,12,87.03,0.41,225,0,1,0,0
15.0,180.0,20.38,120.0,51.54,3500,453.52,-86.95,1,6,12,71.69,6.5,227,0,0,1,0
48.56,181.31,20.0,0.0,56.7,3500,158.84,-29.38,3,25,6,44.9,4.28,114,0,0,1,0
25.54,221.47,100.09,0.0,73.9,384,50.76,-20.0,4,20,12,35.43,9.75,280,0,1,0,0
54.36,180.0,20.0,0.0,29.01,102,9.76,-42.38,0,16,12,75.68,6.75,24,0,0,1,0
56.26,231.74,20.0,0.0,37.05,3475,304.29,-41.38,2,10,9,100.0,2.93,394,0,0,1,0
76.55,180.0,107.79,0.0,95.0,1570,500.0,-78.11,2,11,3,84.52,4.78,97,0,0,0,1
17.69,200.52,20.0,0.0,10.0,283,63.44,-20.0,0,16,3,81.08,6.14,171,0,1,0,0
15.0,226.43,20.0,34.96,44.83,3230,296.35,-20.0,2,8,6,71.01,8.68,59,0,0,1,0
15.0,250.0,120.0,0.0,72.07,3500,500.0,-76.28,0,5,9,100.0,7.66,25,0,1,0,0
17.12,180.0,70.88,3.46,48.04,2527,500.0,-75.09,0,23,6,89.79,1.55,467,0,1,0,0
79.16,206.26,20.0,94.96,62.5,3500,500.0,-20.75,0,25,6,44.08,9.81,12,0,0,1,0
57.02,202.27,80.89,0.0,38.62,1414,81.98,-65.41,2,3,6,100.0,0.54,67,0,0,1,0
15.0,236.83,51.4,31.57,70.71,1192,37.58,-21.57,1,22,12,66.9,5.12,37,0,1,0,0
15.0,227.91,57.79,73.28,45.57,2720,252.26,-20.0,3,24,9,39.72,11.35,44,0,0,1,0
15.0,180.0,64.72,0.0,70.55,1925,48.27,-83.38,1,11,6,47.4,8.99,204,0,0,0,1
70.16,220.17,20.0,0.0,31.9,1248,261.87,-59.29,4,15,6,93.67,1.35,358,0,0,0,1
54.51,250.0,20.0,41.82,40.26,790,500.0,-20.0,3,24,12,81.17,0.66,14,0,0,1,0
15.0,211.08,20.0,46.18,52.56,1476,39.33,-50.19,3,3,12,82.47,4.13,152,0,0,1,0
56.08,249.56,91.11,0.0,54.61,3254,483.03,-20.0,1,21,9,100.0,17.38,4,0,0,1,0
19.93,219.5,99.6,79.09,60.06,3500,500.0,-81.12,5,25,12,50.41,9.33,46,0,1,0,0
85.0,180.0,120.0,0.53,95.0,3500,482.22,-84.56,13,25,9,29.63,1.47,68,0,0,0,1
